task,split_name,split_fold,model,mode,calibration_method,intervention_id,seed,accuracy__k1_shuffle,accuracy__k2_shuffle,accuracy__k3_shuffle,accuracy__matched_negative_replacement,accuracy__motif_disruption,accuracy__motif_preserving_flank_shuffle,accuracy__original,accuracy__reverse_complement,auprc__k1_shuffle,auprc__k2_shuffle,auprc__k3_shuffle,auprc__matched_negative_replacement,auprc__motif_disruption,auprc__motif_preserving_flank_shuffle,auprc__original,auprc__reverse_complement,auroc__k1_shuffle,auroc__k2_shuffle,auroc__k3_shuffle,auroc__matched_negative_replacement,auroc__motif_disruption,auroc__motif_preserving_flank_shuffle,auroc__original,auroc__reverse_complement,brier__k1_shuffle,brier__k2_shuffle,brier__k3_shuffle,brier__matched_negative_replacement,brier__motif_disruption,brier__motif_preserving_flank_shuffle,brier__original,brier__reverse_complement,calibration_shift__k1_shuffle,calibration_shift__k2_shuffle,calibration_shift__k3_shuffle,calibration_shift__matched_negative_replacement,calibration_shift__motif_disruption,calibration_shift__motif_preserving_flank_shuffle,calibration_shift__reverse_complement,ece__k1_shuffle,ece__k2_shuffle,ece__k3_shuffle,ece__matched_negative_replacement,ece__motif_disruption,ece__motif_preserving_flank_shuffle,ece__original,ece__reverse_complement,flip_rate__k1_shuffle,flip_rate__k2_shuffle,flip_rate__k3_shuffle,flip_rate__matched_negative_replacement,flip_rate__motif_disruption,flip_rate__motif_preserving_flank_shuffle,flip_rate__reverse_complement,mcc__k1_shuffle,mcc__k2_shuffle,mcc__k3_shuffle,mcc__matched_negative_replacement,mcc__motif_disruption,mcc__motif_preserving_flank_shuffle,mcc__original,mcc__reverse_complement,mean_abs_delta__k1_shuffle,mean_abs_delta__k2_shuffle,mean_abs_delta__k3_shuffle,mean_abs_delta__matched_negative_replacement,mean_abs_delta__motif_disruption,mean_abs_delta__motif_preserving_flank_shuffle,mean_abs_delta__reverse_complement,positive_prob_drop__k1_shuffle,positive_prob_drop__k2_shuffle,positive_prob_drop__k3_shuffle,positive_prob_drop__matched_negative_replacement,positive_prob_drop__motif_disruption,positive_prob_drop__motif_preserving_flank_shuffle,positive_prob_drop__reverse_complement
human_enhancers_ensembl,official,none,small_cnn,full,none,standard,37,0.672,0.672,,,,,0.672,0.672,,,,,,,,,0.741835,0.741835,,,,,0.741835,0.741835,0.2395935614041972,0.2282932622141727,,,,,0.2081435573540318,0.2066119494922688,0.0415998533256352,0.0056437420360744,,,,,-0.0067774477563797,0.0899896544665098,0.054033543176949,,,,,0.0483898011408746,0.0416123533844948,0.1935,0.185,,,,,0.172,,,,,,,,,0.1103657856583595,0.1006935089826583,,,,,0.0991008132696151,0.0542430877685546,0.0117256641387939,,,,,-0.0037553310394287
human_enhancers_ensembl,official,none,small_cnn,full,none,standard,49,0.715,0.715,,,,,0.715,0.715,,,,,,,,,0.8031159999999999,0.8031159999999999,,,,,0.8031159999999999,0.8031159999999999,0.2423086345229878,0.2156296996063573,,,,,0.1859653605466917,0.1878578336279998,0.0214518584795296,-0.0202098213098942,,,,,0.0012310499548913,0.0871390808559954,0.0454774010665714,,,,,0.0656872223764657,0.066918272331357,0.3305,0.2505,,,,,0.1235,,,,,,,,,0.1785395741462707,0.1409585624933242,,,,,0.0794669613242149,0.1502507328987121,0.0642839670181274,,,,,-0.0020592212677001
human_enhancers_ensembl,official,none,small_cnn,full,none,standard,61,0.733,0.733,,,,,0.733,0.733,,,,,,,,,0.810695,0.810695,,,,,0.810695,0.810695,0.2807025023101545,0.218883402481241,,,,,0.1778532672609197,0.1766509674616548,0.1572964562661946,0.0557076890282332,,,,,0.0011476573906838,0.1809844457581639,0.0793956785202026,,,,,0.0236879894919693,0.0248356468826532,0.386,0.251,,,,,0.2935,,,,,,,,,0.2397895455360412,0.1498885452747345,,,,,0.1991955786943435,0.2321992218494415,0.09261155128479,,,,,0.0045947432518005
human_enhancers_ensembl,official,none,small_cnn,full,none,standard,2026,0.54162092347433,0.660316435259929,0.7122376493380691,0.6295770100096868,0.793735873425896,0.5396835647400711,0.7934775589279949,0.7912173070713594,0.571346618493525,0.7301570052785017,0.7936677167265711,0.7060408206689894,0.87978632697943,0.5687238761413813,0.8799774246317112,0.878890418040138,0.5824217171846181,0.755567758605644,0.8051155216089733,0.6778089559104403,0.8811503189990126,0.5825326643874742,0.8813083374924372,0.8796894741950844,0.3432960819780205,0.2322127612641465,0.1968176729561997,0.2800640490185571,0.144182214812561,0.3439381004753858,0.1442527707458303,0.145433932361444,0.2365367166550026,0.1052638107722503,0.0553434872445865,0.1572707897858694,-0.0010910517671125,0.2379206236955867,0.0003891452694655,0.2892806964715017,0.1580077905887494,0.1080874670610856,0.2100147696023685,0.0516529280493865,0.2906646035120858,0.0527439798164991,0.0531331250859646,0.4161446561188247,0.2780109783661608,0.2085889570552147,0.1951566031643526,0.0029706167258637,0.4180174362286083,0.1169518889247659,0.1036219364307592,0.335245965227551,0.433152694572972,0.2868462234451027,0.590322595137313,0.0985527568679831,0.5899642713727646,0.5854670081450868,0.3406428098678589,0.2202140837907791,0.170484572649002,0.1508730053901672,0.002362482715398,0.3403629660606384,0.1014150455594062,0.3898816108703613,0.1748238801956176,0.1020463109016418,0.2605710327625274,-0.0010881423950195,0.3896326720714569,0.0016043782234191
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,gc_balanced,2026,0.5549241201162415,0.6683887633193413,0.7185017759121731,0.6345818534065224,0.8016790442363577,0.5537939941879237,0.8016144656118824,0.7987407168227316,0.5862930220888825,0.7346718662419807,0.7954910560033307,0.7091752373935705,0.8835512770147764,0.5832774875216122,0.8838046138364606,0.8823819856237347,0.5984185034753496,0.7601340407858742,0.8077470473837578,0.6809821017954714,0.8858506294539207,0.5973218324857172,0.8861552478890223,0.88445832515327,0.3255636039498232,0.2240144977997514,0.1922103704095071,0.2757997761938618,0.1397279203190748,0.3264456974677686,0.1396678199566275,0.1407854762452499,0.2155867893858651,0.0951651992982997,0.0514150658502698,0.1560569160680136,-0.0009469418271938,0.2186472133446748,0.001160122409179,0.2622150407636747,0.1417934506761092,0.0980433172280793,0.2026851674458231,0.0456813095506156,0.2652754647224843,0.0466282513778095,0.0477883737869885,0.3921214078140135,0.2681304488214401,0.2113012592831772,0.1963513077171456,0.0029060381013884,0.3954472069744914,0.1083306425573135,0.1281795333171936,0.3484971561204933,0.4442102770437964,0.2974733873159247,0.6057684227201825,0.1257996024822673,0.6057813744981829,0.6001439146516859,0.3226635456085205,0.2142159044742584,0.1732282489538192,0.150985911488533,0.0030327232088893,0.324181467294693,0.0919149294495582,0.3577423989772796,0.1657282710075378,0.102068543434143,0.2629710137844085,-0.0008595585823059,0.3577602207660675,0.0018786191940307
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,matched_negative_retraining,42,0.546593477558928,0.678269292864062,0.7149822408782693,0.6198579270261544,0.7730384242815628,0.5472715531159187,0.773748789150791,0.7751049402647724,0.5623754551425256,0.7206033635719047,0.784428502459517,0.6952715690554754,0.8738016790119484,0.5581269759166609,0.8740071221975095,0.8742148100434067,0.5685715101920896,0.7438637555754322,0.7965998801635923,0.6638094840914406,0.8741095953681048,0.5665374920410546,0.8743075621110517,0.8745736606581994,0.3049257914494909,0.2171072644618153,0.1948595374460662,0.2651281641296307,0.1576359199213915,0.3065334080248907,0.1573149103927001,0.1570559315864069,0.1197105000605689,-0.0001110870854235,-0.0101955968850527,0.0789391768953715,0.0008047780968082,0.1208769866348054,0.0001849141490336,0.2180915663183014,0.0982699791723089,0.0881854693726797,0.177320243153104,0.0991858443545407,0.2192580528925379,0.0983810662577325,0.0985659804067661,0.4600904100742654,0.2328382305456894,0.1768162738133677,0.1778495318049725,0.002389409105586,0.4579916047788182,0.085631256054246,0.0942285061267769,0.3627978155345929,0.4407520538323272,0.2403263065116667,0.5621919620459753,0.0955182328701203,0.5634900156948442,0.5657910082178517,0.3515672981739044,0.1948062479496002,0.1514068990945816,0.1393637955188751,0.0021567207295447,0.3508987128734588,0.0770494788885116,0.3360629379749298,0.1211573481559753,0.0714812278747558,0.243668258190155,-0.0004105567932128,0.3337638974189758,-0.00027596950531
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,-1,0.8055,0.8055,,,,,0.8055,0.8055,,,,,,,,,0.8839299999999999,0.8839299999999999,,,,,0.8839299999999999,0.8839299999999999,0.2551415900308288,0.1853771904522916,,,,,0.1393566969178189,0.1399248230971101,0.1054037188924849,-0.0045207061972468,,,,,-0.0020066749379039,0.1453433184549212,0.0354188933651894,,,,,0.0399395995624363,0.0379329246245324,0.4035,0.2025,,,,,0.07,,,,,,,,,0.2593203783035278,0.1523363590240478,,,,,0.0688883513212204,0.3199376463890075,0.1265183091163635,,,,,0.002810001373291
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,11,0.7895,0.7895,,,,,0.7895,0.7895,,,,,,,,,0.8702700000000001,0.8702700000000001,,,,,0.8702700000000001,0.8702700000000001,0.2862646838623128,0.2046561150927663,,,,,0.1481588426622474,0.1488698595646824,0.1500336739756167,0.0273277239110321,,,,,-0.0020828724652528,0.1896700099892914,0.0669640599247068,,,,,0.0396363360136747,0.0375534635484218,0.433,0.248,,,,,0.1325,,,,,,,,,0.3059352338314056,0.1902884691953659,,,,,0.1116250157356262,0.309699684381485,0.1039069294929504,,,,,0.0065242052078247
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,23,0.79,0.79,,,,,0.79,0.79,,,,,,,,,0.8818320000000002,0.8818320000000002,,,,,0.8818320000000002,0.8818320000000002,0.2903763435975155,0.2025476294700695,,,,,0.1464257394989139,0.1486699977932526,0.1211702229026704,0.0047315569780767,,,,,0.0014336271751671,0.1949255013242363,0.0784868353996426,,,,,0.0737552784215659,0.0751889055967331,0.426,0.2285,,,,,0.081,,,,,,,,,0.3229410052299499,0.1847970634698867,,,,,0.0702254697680473,0.332943320274353,0.1271674633026123,,,,,0.0016127228736877
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,37,0.74,0.74,,,,,0.74,0.74,,,,,,,,,0.828672,0.828672,,,,,0.828672,0.828672,0.274238103052373,0.2153956101127639,,,,,0.1695947171502199,0.1662659512583918,0.1474154878258706,0.0430609501451254,,,,,-0.0022913409154862,0.1734185767173767,0.0690640390366316,,,,,0.0260030888915061,0.0237117479760199,0.3635,0.269,,,,,0.206,,,,,,,,,0.2466340661048889,0.1810876876115799,,,,,0.1541705578565597,0.2375929057598114,0.0882085561752319,,,,,0.0009787082672119
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,49,0.8015,0.8015,,,,,0.8015,0.8015,,,,,,,,,0.8829069999999999,0.8829069999999999,,,,,0.8829069999999999,0.8829069999999999,0.3051672028589335,0.2152007296870074,,,,,0.1381407164313113,0.1400969639242533,0.2049241879805922,0.0852860924396664,,,,,-0.0070973022282124,0.2275620515495539,0.107923956008628,,,,,0.0226378635689616,0.0155405613407492,0.43,0.2685,,,,,0.086,,,,,,,,,0.3168797492980957,0.1981712728738784,,,,,0.0767708122730255,0.3574954867362976,0.1669392585754394,,,,,0.0036351680755615
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,61,0.799,0.799,,,,,0.799,0.799,,,,,,,,,0.878342,0.878342,,,,,0.878342,0.878342,0.3120158451190651,0.2097041322955736,,,,,0.141093755070829,0.1428697647754182,0.2248494651336223,0.0844874266348779,,,,,-0.0012648267876356,0.2387003827691078,0.0983383442703634,,,,,0.0138509176354855,0.0125860908478498,0.4375,0.258,,,,,0.095,,,,,,,,,0.3181535601615906,0.1956700682640075,,,,,0.0885374620556831,0.361956924200058,0.1463693976402282,,,,,0.0012990832328796
human_enhancers_ensembl,official,none,small_cnn_rc_aug,full,none,standard,2026,0.5494026477236035,0.6648369389731998,0.7178237003551824,0.63461414271876,0.8041007426541814,0.5507910881498224,0.8045527930255085,0.8015821762996448,0.5830781389058222,0.7302493389995675,0.7945407404806353,0.711846244941147,0.8868910452577777,0.5827388453232465,0.8870534128229995,0.8868724850182117,0.6008601509955419,0.7584919379415476,0.8061980924804687,0.6819673522419908,0.8872390260909528,0.6011888326313684,0.8873414740211788,0.886300413213533,0.3189927536689511,0.2215743739907691,0.1901551383384898,0.2713530887600192,0.1375942033981363,0.3185623650475337,0.1376008266144307,0.13827058447491,0.2200479758242407,0.0995845456082887,0.0540388641148218,0.1633023310701694,-0.0006901224038852,0.2180989380210185,-0.0017287724518779,0.2542087315630155,0.1337453013470635,0.0881996198535966,0.1974630868089441,0.0334706333348895,0.2522596937597933,0.0341607557387747,0.0324319832868967,0.4089118501775912,0.2812721989021634,0.2147239263803681,0.1984824023248304,0.003035195350339,0.4083629318695512,0.1033903777849531,0.1162074542834452,0.3403965099803606,0.4415763323418699,0.2950208080085585,0.6095911631697143,0.1193781263081879,0.6105622228898323,0.6046230776555913,0.3272758722305298,0.2195426374673843,0.1741433143615722,0.1513778418302536,0.0026361746713519,0.3263599276542663,0.0875109136104583,0.365414559841156,0.172886312007904,0.1050999760627746,0.2633701860904693,-0.0006323456764221,0.365109771490097,-0.0002581477165222
human_nontata_promoters,chromosome_5fold_cv,A,caduceus_ph,frozen,none,standard,2026,0.7767229922156825,0.7831782798557053,0.7865957850768939,0.6717296373647238,0.786785646478071,0.7795709132333397,0.7883045376874881,0.7812796658439339,0.911930683885105,0.927020326744184,0.9288207729375384,0.878241525202099,0.9346033822348544,0.9123888288748092,0.934774554340706,0.9305134673126338,0.8470881911595701,0.8701483928864286,0.8725753865223461,0.786419185488344,0.8852184801015698,0.8491463370439234,0.8852350644301163,0.8758265291518713,0.1529142458738892,0.152115743323505,0.1501468423991317,0.2094098537736126,0.1485254500809518,0.1517532726102645,0.1476839728575201,0.1529063790381517,-0.0352539783213077,-0.0104935389080812,-0.0150412899482115,0.0650853547496853,0.0018231223183785,-0.0379900174698482,0.0032672783695742,0.0723117753176954,0.0970722147309219,0.0925244636907916,0.1726511083886886,0.1093888759573818,0.069575736169155,0.1075657536390032,0.1108330320085775,0.1661287260299981,0.0161382191000569,0.0123409910765141,0.1291057528004556,0.0030377824188342,0.1594835769887981,0.020315169925954,0.5290112353649915,0.6149950270072368,0.6194137431566379,0.4685602503138198,0.6233442796691246,0.5369552628809432,0.6255126996860361,0.6160250683055077,0.1000933149511557,0.026329909297377,0.0240768646820603,0.07825135885979,0.003480203067703,0.0983677531695381,0.0339279361917748,-0.0604885028066138,0.0019947410548711,-0.0040049220604114,0.1097267865669591,0.003060755823226,-0.0606380613897503,0.0114702035127114
human_nontata_promoters,chromosome_5fold_cv,A,dnabert2,frozen,none,standard,42,0.7030567685589519,0.7829884184545282,0.7957091323333966,0.6933738370989178,0.8188722232770078,0.6966014809189292,0.8198215302828935,0.8034934497816594,0.8776059908942071,0.9208894626341716,0.9299320640495674,0.8814707495073193,0.944162314892889,0.8832736730887876,0.9445718644254704,0.936475733646705,0.8039244049450782,0.856225388395761,0.8662902331203782,0.7775789705800153,0.8905925703436579,0.8096314102268798,0.8913895394654809,0.8793798751015789,0.1895052341956816,0.1472379051222263,0.1409276560640636,0.2059814850301708,0.1282321673029138,0.1905607623311312,0.1273794984955971,0.1346202940862482,0.0578351161209755,-0.0095235246877381,-0.0055701678006708,0.0913663193717823,0.0019028619140683,0.0663791437482824,0.0054955024221963,0.1061924725489874,0.0388338317402737,0.042787188627341,0.1397236757997942,0.0502602183420802,0.1147365001762943,0.0483573564280118,0.0538528588502082,0.3221947977976077,0.1226504651604328,0.1099297512815644,0.1408771596734384,0.0043668122270742,0.3396620467059046,0.0930320865767989,0.332666365296067,0.5588566123153642,0.5878495881983007,0.4604349458567104,0.6469811593556924,0.3158190851540262,0.6481775806331568,0.6107673482338476,0.2231074165909299,0.1148392797822098,0.1006346728147286,0.1029135448621816,0.0066168577266975,0.2249191579457042,0.0864829016411364,-0.0477699792101271,0.0133346919301494,0.0030027922517859,0.1481053431713356,0.0033755594308694,-0.0585804072851851,0.00470342608553
human_nontata_promoters,chromosome_5fold_cv,A,kmer_logistic_regression,frozen,none,standard,2026,0.6521739130434783,0.6821720144294665,0.696411619517752,0.6641351813176382,0.7461553066261629,0.6567305866717297,0.7431175242073287,0.7345737611543574,0.7615204567637726,0.8427498234204728,0.8592903985651854,0.8367960710001061,0.8968091073222255,0.8040643296060208,0.899788790516444,0.8941970576017805,0.6645624532030174,0.7426238127617022,0.7657377599977396,0.7282925727391721,0.8284457167286123,0.7082197767503684,0.8315300947210854,0.8174625915900255,0.3119500012829593,0.278067000462572,0.2648388488661648,0.2915549351968357,0.2180039391552497,0.3038319231975342,0.2188381280805106,0.2326725311193762,0.0933363955353756,0.0541926453776707,0.0452601582486985,0.0707886441027909,-0.0031405603356795,0.0908538783497672,0.0154677451934366,0.2939910139868706,0.2548472638291658,0.2459147767001935,0.2714432625542859,0.1975140581158154,0.2915084968012622,0.200654618451495,0.2161223636449316,0.3461173343459274,0.3286500854376305,0.3049174102904879,0.1116385038921587,0.0140497436871084,0.3377634326941333,0.2720713878868426,0.2092721108994776,0.3059825531673434,0.3345781139663904,0.292156200044486,0.4468412229617628,0.2149938936816443,0.4389555769083886,0.4208687732710417,0.3361670657616664,0.3165794416331727,0.2942165140519003,0.1088563559236478,0.0149905365736319,0.3233989484630275,0.2627355888957725,0.0069458998514132,0.0595289856151037,0.0405048114203446,0.1262283581476031,0.0052732352332235,-0.0144367380982686,0.0124321979114884
human_nontata_promoters,chromosome_5fold_cv,A,small_cnn,full,none,standard,2026,0.7659008923485855,0.7790013290298082,0.7820391114486425,0.6863489652553636,0.8006455287640023,0.7615340801215112,0.8027340041769508,0.8034934497816594,0.8983763201044532,0.923631930562899,0.9232813721698172,0.8723706523973257,0.9304747327732068,0.8991026396580947,0.9308370568147426,0.9206999340792535,0.8327607133226825,0.869537536784962,0.8647901191798988,0.7778817113552897,0.8798333336404505,0.8326232783777825,0.8800741135215716,0.8617516552081241,0.1596303585032679,0.1542256051483986,0.1515181403364731,0.2106485353972865,0.1399046209400756,0.1600041992906445,0.139142223513367,0.1428876132375645,-0.0318187596122567,0.0307792710928621,0.0192420465886898,0.0884252903423885,0.0015742740160105,-0.0169710764622176,0.0016373239580675,0.0382333000680176,0.1008313307731365,0.0892941062689642,0.1584773500226629,0.0716263336962849,0.0530809832180567,0.0700520596802743,0.0716893836383419,0.1723941522688437,0.0780330358838048,0.0787924814885133,0.1342320106322384,0.0032276438200113,0.1760015188912094,0.0318967153977596,0.5080446546855499,0.604625905877416,0.6011137906203105,0.4608739491529556,0.6250165216194135,0.4959121008208763,0.6278239376801313,0.6320114224071149,0.1354821026325225,0.078767642378807,0.0716965496540069,0.0974182039499282,0.0027543327305465,0.1341492384672165,0.0418413840234279,-0.0239786505699157,0.051043689250946,0.0379814505577087,0.1354499459266662,0.0027916431427001,-0.0326155424118042,0.0043675899505615
human_nontata_promoters,chromosome_5fold_cv,A,small_cnn_rc_aug,full,none,standard,2026,0.6817922916271122,0.7827985570533511,0.7801404974368711,0.6876779950636036,0.7788114676286311,0.6789443706094551,0.7791911904309854,0.7864059236757167,0.8826594084281816,0.9143560826334802,0.9152541616584564,0.8628819001722751,0.9194037515152504,0.887449630752956,0.9203489827779964,0.9246093886561872,0.810733807399436,0.8510639768114233,0.8469206587295299,0.7597688605276396,0.8545718694162255,0.8160292756395255,0.855599637110322,0.8685012465886959,0.201526746311778,0.1464449526259064,0.1480994503560524,0.1853344017580784,0.1465896325097769,0.2005868343254055,0.146021384649288,0.1417075411905347,0.0824311583730648,-0.0271043750532261,-0.0212667407823374,-0.0196719607400196,0.0006894739388921,0.0825575813127691,-0.0028228875591244,0.1515382307517771,0.0420026973254861,0.0478403315963748,0.0494351116386925,0.0697965463176044,0.1516646536914814,0.0691070723787122,0.0662841848195878,0.2542244161761914,0.1524587051452439,0.132333396620467,0.1211315739510157,0.0022783368141256,0.2544142775773685,0.0732865008543763,0.2758194462829004,0.5496570273304674,0.5404083565592197,0.3631796486495937,0.5248386545031722,0.2674611895364442,0.5253408662000899,0.5427584938526737,0.1430830955505371,0.0857237577438354,0.0769152715802192,0.0759611129760742,0.0025262627750635,0.1400318443775177,0.0415875613689422,-0.0396327376365661,0.0398013591766357,0.0319169163703918,0.0989217162132263,0.001874029636383,-0.0444918274879455,-0.0040175318717956
human_nontata_promoters,chromosome_5fold_cv,B,caduceus_ph,frozen,none,standard,2026,0.8282571912013537,0.8043570219966159,0.807741116751269,0.7159475465313029,0.8056260575296108,0.8293147208121827,0.8060490693739425,0.8028764805414551,0.9496345266594388,0.9558442129404436,0.9554984902149442,0.9204419131256396,0.9571024186670064,0.9488262282193914,0.9572124570497766,0.9556536618129368,0.9157853399847063,0.9249288806935234,0.9240861085839872,0.8678241304494266,0.9273955713935682,0.9148418941756562,0.92751993302238,0.9264800699386112,0.1232878295466157,0.134799920218538,0.1332641578500718,0.1839504234850995,0.1336056230347083,0.1236472763964192,0.1329713716191646,0.1358360284255587,-0.0515835420344693,-0.0012031915888378,-0.0075944639884701,0.0360520246631928,0.0021875182486305,-0.0509333046496486,0.0015066589405099,0.082353604126897,0.1327339545725285,0.1263426821728962,0.1699891708245592,0.1361246644099969,0.0830038415117177,0.1339371461613664,0.1354438051018764,0.0903130287648054,0.0118443316412859,0.0097292724196277,0.0951776649746192,0.0033840947546531,0.0913705583756345,0.0145939086294416,0.6705469199879948,0.666574153808626,0.6711602645822347,0.5432349976762013,0.6662533349207023,0.6722866653974835,0.667393588341113,0.662831962728652,0.0672118565782428,0.0214178480801823,0.0191133410787021,0.0596265073913935,0.0029398680681488,0.0667227841871785,0.0330432851910919,-0.0477159066771852,0.002670161540485,-0.0025582706283747,0.0938421285023246,0.0024313947102506,-0.0475766154004793,0.0065278494491275
human_nontata_promoters,chromosome_5fold_cv,B,dnabert2,frozen,none,standard,42,0.7965313028764806,0.8246615905245347,0.8352368866328257,0.7533840947546532,0.8432741116751269,0.7946277495769881,0.8462351945854484,0.8379864636209814,0.9249750852128418,0.9440280483530534,0.9480604264693476,0.9054870919044018,0.9527851560179298,0.9291553342796236,0.9535237295536276,0.9503504774157148,0.8829235198190242,0.9022154876123232,0.90925839015352,0.8337657922613015,0.9161238182869332,0.8857416431576306,0.9172458488754526,0.9132812667712392,0.1399310889292511,0.1259034850517454,0.1184380599562142,0.1738704661368733,0.1130713680629325,0.1388779373079082,0.1119207592484237,0.1156918857701041,0.0030848789371575,0.0185611742221848,0.0008348937619979,0.0703708273002309,0.0016735260277628,0.0066193138694352,-0.0004885504337462,0.0578854622103386,0.0733617574953659,0.055635477035179,0.125171410573412,0.0564741093009439,0.0614198971426163,0.054800583273181,0.0543120328394348,0.213409475465313,0.0816412859560067,0.0744500846023688,0.102580372250423,0.0050761421319796,0.2131979695431472,0.0717005076142132,0.574366055839088,0.6733369041324717,0.6902005683700138,0.5733194644032914,0.707661740300286,0.5706767822643826,0.7131381448987971,0.6957073248435208,0.1774697902361924,0.1034194112961948,0.086922093596263,0.076092772035345,0.0068250034874747,0.1766264938128571,0.0811286779507437,-0.0136494863933495,0.0412256477414979,0.014245438388878,0.1190813426898681,0.0030880835644137,-0.0199093644580928,0.0033250059990141
human_nontata_promoters,chromosome_5fold_cv,B,kmer_logistic_regression,frozen,none,standard,2026,0.676818950930626,0.7085448392554992,0.7244077834179357,0.682741116751269,0.7423857868020305,0.6791455160744501,0.7419627749576988,0.7303299492385786,0.8174305335924242,0.8593952460337757,0.8703451295940843,0.8479459614072662,0.8934696309268945,0.8310556921890158,0.8960683501870377,0.8866269765598542,0.7465175042693792,0.7904641649745836,0.8051682620240299,0.758948577946982,0.8298895772370843,0.7565515630702222,0.8325008013182333,0.8208393077498762,0.2832831172870583,0.2489071505394937,0.2378618899320961,0.2772522497096819,0.2237916546928709,0.2819039451731094,0.2237877301242397,0.2338755679331526,0.062067258798711,0.0259004153084233,0.0145872718458144,0.0524388454419957,-0.0004849890305509,0.0597251991458338,0.0110249741373347,0.2672528902408704,0.2310860467505827,0.2197729032879739,0.2576244768841552,0.2047006424116084,0.2649108305879933,0.2051856314421594,0.2162106055794941,0.344331641285956,0.3210659898477157,0.3009729272419628,0.0791032148900169,0.0173434856175972,0.3436971235194585,0.2942047377326565,0.3118844013219813,0.3899141645985981,0.4241068412265565,0.3473421956282838,0.4608711993623962,0.3158874715317485,0.4591070351800644,0.433811944329887,0.3317297503568335,0.3085211140684231,0.2912108485559531,0.0776622681577969,0.0159538081611394,0.3359630477601601,0.2877563380150617,0.0033273615090291,0.034309898025133,0.0262052660015853,0.098083250477049,0.0047950985711917,-0.0087112102445674,0.0036994482587391
human_nontata_promoters,chromosome_5fold_cv,B,small_cnn,full,none,standard,2026,0.7882825719120136,0.7923011844331641,0.8073181049069373,0.7373096446700508,0.8305837563451777,0.7967428087986463,0.8318527918781726,0.8151438240270727,0.9078616063147196,0.9239577760581618,0.9279775889011624,0.8951377553304842,0.944720716058138,0.9092602198055696,0.9451901017098856,0.9311141377456486,0.859161935866412,0.8640181464343375,0.8682965936017423,0.8102482124866478,0.8970579961936459,0.8626062163048459,0.8976806371164683,0.8709202168333828,0.1471379808349857,0.1490277128185662,0.1401300860213929,0.1811347026593081,0.1210360724529837,0.1447147188728471,0.1199929191929609,0.134019238024822,-0.0325528058095782,0.0376268500610303,0.026547896680493,0.071961157518721,0.0017184340418671,-0.0391351355558068,0.0082438947781038,0.0264521464768501,0.0966318023474587,0.0855528489669214,0.1309661098051494,0.0607233863282955,0.0198698167306215,0.0590049522864283,0.0672488470645322,0.1810490693739424,0.0822758037225042,0.0693739424703891,0.0996192893401015,0.0021150592216582,0.1725888324873096,0.0704314720812182,0.5736297276486417,0.6377854880437711,0.6635510360352738,0.5639580394119708,0.6977413974612597,0.5898483329858357,0.6996657844513828,0.6673643790629767,0.16307432949543,0.103167824447155,0.0905532762408256,0.0762402862310409,0.0035644420422613,0.1569151729345321,0.0874212980270385,-0.002636969089508,0.067044198513031,0.0445624589920043,0.1217724084854126,0.0029111504554748,-0.0127785205841064,0.0204576253890991
human_nontata_promoters,chromosome_5fold_cv,B,small_cnn_rc_aug,full,none,standard,2026,0.7123519458544839,0.811336717428088,0.8263536379018612,0.7527495769881557,0.836082910321489,0.7089678510998308,0.8384094754653131,0.8477157360406091,0.8775134617761982,0.9295563477424208,0.9375206990032928,0.8946467779491699,0.9437358620113538,0.8844724705622145,0.9455033554176708,0.9462971751010398,0.8338242718367547,0.8767707652459584,0.8873931359783374,0.8121429692375225,0.8996596895844915,0.8397006363910255,0.9021901341254972,0.9014297145826592,0.2145247062534247,0.1331413875673233,0.1255218097515729,0.1718518375681927,0.1177821638616658,0.2132142047883907,0.115746056041394,0.1132847377813823,0.1777703689423889,0.0127782083263024,0.0108595242686002,0.06585543435193,0.0020602513545912,0.1756144456262818,-4.584050710535956e-05,0.1943870511050958,0.0293948904890094,0.0274762064313071,0.0824721165146369,0.0186769335172982,0.1922311277889888,0.0166166821627069,0.0165708416556015,0.3320642978003384,0.1328257191201353,0.113155668358714,0.09665820642978,0.0040186125211505,0.3202199661590524,0.0685279187817258,0.4002911478127455,0.629465487325704,0.6563441256454081,0.5487590605373392,0.6801711916163093,0.3918458473947342,0.68497692719157,0.7064533451400546,0.2483264654874801,0.1176997125148773,0.1060130670666694,0.0758787915110588,0.0054529020562767,0.2410374134778976,0.0566011555492877,-0.0967171192169189,0.0230630040168762,0.0028304457664489,0.1176040172576904,0.0028648376464843,-0.0972229242324829,-0.0001068115234375
